text_id	text	task_1	task_2	task_3
hasoc_en_3330	Trump Showed Us Three Different Times in the Past Week Why He Can’t Be Trusted With Sensitive Information #Resist #ResistTrump #FuckTrump https://t.co/3C42mM3QpR	NOT	NONE	NONE
hasoc_en_3331	Junior Doctors- we want security  Mamata Banerjee- cannot be done    Junior doctors- you have to apologize  Mamata Banerjee-  #DoctorsFightBack https://t.co/5w7N1YhiF8	NOT	NONE	NONE
hasoc_en_3332	@WisePaxCat Yes, we the people are going to stop Trump.  #TrumpIsATraitor #trumpforprison #TrumpIsATraitor	NOT	NONE	NONE
hasoc_en_3333	All the best to #TeamIndia for another swimming competition on Sunday against #Pakistan.     #INDvPAK #ShameOnICC  #CWC19 #CWC19Rains ☔☔ https://t.co/8p3k7VZ6Dp	NOT	NONE	NONE
hasoc_en_3334	@narendramodi @ibusolih Sir what about #DhoniKeepsTheGlove issue??	NOT	NONE	NONE
hasoc_en_3335	@universal2016 #ShameOnICC  ICC want something  fast and result  some one meet yamdut #WorldCup2019 https://t.co/LaAeT3nfBh	NOT	NONE	NONE
hasoc_en_3336	#FuckTrump #ImpeachmentNOW  Can this turd not be impeached on mental health grounds?  https://t.co/e24EZaJSeA	HOF	HATE	TIN
hasoc_en_3337	@MTPSU1987 Thank you.   #JohnMcCainDay #BillionDollarLoser #GOPComplicitTraitors #gopcrimesyndicate #TrumpIsATraitor #TrumpTheGrifter #TrumpCrimeFamily #CadetBoneSpurs #TrumpRussia #TrumpObstructedJustice https://t.co/cAvdrG2ucx	NOT	NONE	NONE
hasoc_en_3338	@BCCI you contribute around 30% of the total @ICC 's revenue. Despite this you are acting helpless.              Take a stand. Be brutal when it comes to our Indian Para Forces.   #BalidaanBadge is our national pride.  #DhoniKeepsTheGlove    Thank you @msdhoni  @iam_dhoni	NOT	NONE	NONE
hasoc_en_3339	#FuckTrump  DEMS SUCK  .    .    .  .  .  .  .  .  .    .    .    .  .DEMS SUCK  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .    .  .  .  .    .  .    DEMS SUCK  .  .  .  .  .  .  .    .  .    .  .    .    .  .    DEMS SUCK    .  .  .  .  .  .    .    .  .    HAHA HAHA HAHA https://t.co/lgFG1pHN0e	HOF	HATE	TIN
hasoc_en_3340	This is several whole moods. I can relate, Matty. I can relate. #fucktrump #whyhasnthebeenimpeachedyet #fuckthepatriarchy #whyareoldwhitemenregulatingmybody #blacklivesmatter #whydowehavetosaythisin2019 #sudanmassacre #whydoesntwesternmediacare #governme… https://t.co/CxjwWXlCT3 https://t.co/OlFkHqFoIa	NOT	NONE	NONE
hasoc_en_3341	#twiter is the place #OJSimpson will hunt for the 'real' killer oh wait #ojDidIT #murderer of #RonGoldman &amp; #NicoleBrownSimpson #OJ is not not guilty https://t.co/0hUdM4e6eg	NOT	NONE	NONE
hasoc_en_3342	@YRDeshmukh It takes 11 years to become a surgeon and a lifetime to become a good one. Please respect us and what we do. Do not hit doctors, burn hospitals, you have the right to express but there are better ways to do it!  #DoctorsFightBack .	NOT	NONE	NONE
hasoc_en_3343	It’s my flag as well , as others across the world &amp; Madonna can keep her logo on it.     #Wanker      #dickhead     #MadameX   #Madonna   #PrideMonth   #Pride https://t.co/x6y3JRS2Cm	NOT	NONE	NONE
hasoc_en_3344	Did some top DGP / ADGP refuse to head SIT to probe #IMAfraud?    Did police officials fear ruin of their career over probing 'political' leaders?    Did Muslims get betrayed by leaders they vote?     Siddaramaiah fans need a reality check. https://t.co/Q8fbGymmiQ	NOT	NONE	NONE
hasoc_en_3345	@advaithv7 @ck5444 @SofiSpeaks @seekndestroy666 @FlirtingKaapi All I know is that white Western girls don't know a SHIT about dirty politics of place like South Asia. Most of them even don't know where Pakistan is? For e.g Trump didn't know Bangladesh Nepal &amp; Bhutan aren't part of India. #Dickhead	HOF	HATE	TIN
hasoc_en_3346	@TomthunkitsMind Stuck his foot in his traitorous mouth! Everyone knows you can't serve more than 2 and he won't serve more than 1! #Resistance #ImpeachTrumpNow #TrumpIsATraitor	NOT	NONE	NONE
hasoc_en_3347	@ANINewsUP @zoo_bear Stone to death.    #Rapist	NOT	NONE	NONE
hasoc_en_3348	My two new recliners just arrived. And this weekend I’m going to Hawaii. But ...you have kids...awesome! 😆😆😆 #dickhead 💜💜💜	NOT	NONE	NONE
hasoc_en_3349	A Chinese takeaway was more important!  #BorisJohnsonShouldNotBePM   #notfittolead https://t.co/EUl7Jbvcyx	NOT	NONE	NONE
hasoc_en_3350	@pythoroshan Sorry sir but your 'Trending topics' are tailored according to the people whom you follow/like/retweet/reply etc. I have two accounts on twitter, i follow a lot of medicos on one so most of the trending topics are #DoctorsFightBack related. In the other one, there's none of those	NOT	NONE	NONE
hasoc_en_3351	#FakeDonaldTrump knows who the #princeOfWhales is, but then who is the duke of dolphins?  #idiotTrump	NOT	NONE	NONE
hasoc_en_3352	@JohnOSullivan36 @cheryltaylor204 I support my local vineyards here in California. Less carbon footprint &amp; they are delicious.   #FuckTrump	NOT	NONE	NONE
hasoc_en_3353	#ShameOnICC You should be ashamed on yourself for ruining the WC 2019. You certainly a biggest dumb in the world for selecting wrong venue to WC 2019 @ICC Shame on you jerk....  #ICCruinedWC2019	HOF	HATE	TIN
hasoc_en_3354	What’s up, @The_OJSimpson32 ? Have you cut anyone’s head off today? #murderer	NOT	NONE	NONE
hasoc_en_3355	Didn't know the striking doctors have been chanting 'Jai Shree Ram' #DoctorsFightBack https://t.co/8WxqETtiRt	NOT	NONE	NONE
hasoc_en_3356	@realDonaldTrump Hey #dickhead, have someone read this to you. 🖕  https://t.co/VKl4dv8lSk	NOT	NONE	NONE
hasoc_en_3357	Boris Johnson: a charlatan with bravado. Barely a word he spoke was trustworthy | Polly Toynbee https://t.co/bYbniZTKYF #BorisJohnsonShouldNotBePM #ToriesOut	NOT	NONE	NONE
hasoc_en_3358	#DoctorsFightBack THIS REMINDS ME OF THE  NAVNIRMAN ANDOLAN IN GUJARAT  OF1993/1994 WHICH ENDED WITH THE OUSTER OF THE THEN CM CHIMAN PATEL. @MamataOfficial HAS GONE MUCH AHEAD OF CHIMAN &amp; MUST GRACEFULLY RESIGN OR THE WRITING IS ON THE WALL  #MamataGoBack	NOT	NONE	NONE
hasoc_en_3359	Lol yep, GM sis.   I’m firm on my #FuckTrump campaign, the draft dodger has our nation on the ropes! https://t.co/jLeozhlsGm	NOT	NONE	NONE
hasoc_en_3360	@realDonaldTrump @foxandfriends Dear Mayor of Orlando: demand cash up front!    #TrumpCrimeFamily   #TrumpIsATraitor   #TrumpIsNotAboveTheLaw	NOT	NONE	NONE
hasoc_en_3361	@realDonaldTrump PUTIN’S PUPPET TWEETS!    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    #FuckTrump #JailTrump2021 #RepublicanExtinction2020	NOT	NONE	NONE
hasoc_en_3362	Trump, Forgetting Jonah Incident, Admits To Talks With Prince Of Whales #Resist #ResistTrump #FuckTrump https://t.co/QcNQs4Ea69	NOT	NONE	NONE
hasoc_en_3363	Amidst glove controversy we arrive the day when the Top teams meet.  Yes, it is #INDvAUS today.  Sunday can't be made more better then this.  Come on India, Let's do it.    #INDvAUS #INDvsAUS #IndiaWithDhoni #Dhoni #DhoniKeepsTheGlove #DhoniKeepBalidaanBadgeGlove #BleedBlue	NOT	NONE	NONE
hasoc_en_3364	#Despotus reminds me of some of the most idiotic frat boys I met in college. #fucktrump #scrotus	NOT	NONE	NONE
hasoc_en_3365	Fucking #Trump is ruining everything!!!! My poor #smallbusiness 😿 #fucktrump #TrumpResignNOW https://t.co/TrRwNf8XzI	HOF	PRFN	TIN
hasoc_en_3366	Holy shit, guys, we crushed my 5k goal! Think I got everyone back. Thanks so much! #FBR #StrongerTogether #FuckTrump	NOT	NONE	NONE
hasoc_en_3367	@GOP @realDonaldTrump Wishing all of you #GOPbastards a  very peaceful #JohnMcCainDay.     Why not celebrate the memory of a  true American Patriot by getting rid  of the treasonous criminal in the  White House? 🇺🇸🙂👍      #TrumpIsATraitor   #LockHimUp  #TrumpIsTheEnemyOfThePeople	NOT	NONE	NONE
hasoc_en_3368	Worst World Cup #RainStopsMatch #ShameOnICC BCCI can organize the entire world cup more efficiently https://t.co/r7jilqjyej	NOT	NONE	NONE
hasoc_en_3369	@realDonaldTrump is still presisent. Is there anything we can do about making him ex-president? #NotMyPresident #JohnMcCainDay #fucktrump #ImpeachTrumpNow #orangemenace	NOT	NONE	NONE
hasoc_en_3370	They call the IPL a Circus. Well, atleast it's a dry Circus. #ShameOnICC	NOT	NONE	NONE
hasoc_en_3371	@cricketworldcup #ShameOnICC   We Enjoyed Rain only	NOT	NONE	NONE
hasoc_en_3372	@realDonaldTrump   #realdonaldtrump #fucktrump #trump2020  TODAY'S BATCH OF LIES FROM LYING BAG OF CRAP PREZTER THE MOLESTER    COMING ON TWITTER ANY MINUTE https://t.co/ZxJUPsMbI3	HOF	OFFN	TIN
hasoc_en_3373	There’s gonna be some bass playing right up in here today #pcjcusa #bassplayer #bassgirlsruletheworld #styleover40 #styleover50 #bassguitar #girlsrock #fucktrump @ Bloomington, Illinois https://t.co/cN2bSgsTI5	NOT	NONE	NONE
hasoc_en_3374	The Boris Johnson story @theJeremyVine had to share, since this clown might be our next prime minister https://t.co/AoLlccYove #BorisJohnsonShouldNotBePM https://t.co/noNm1LsxZC	NOT	NONE	NONE
hasoc_en_3375	By all means, #HaaregaTohPakistanHi  Afterall, #India has unbeaten record against #TerroristNationPakistan in #ICCWorldCup tournaments.  #IndianCricketTeam should crush them. If you compare both teams, #Indian team is far better in every aspect. भारत माता की जय!! जय हिंद!  🇮🇳🇮🇳🇮🇳	NOT	NONE	NONE
hasoc_en_3376	#TraitorTot @realDonaldTrump is a fascist asshole himself.    #TrumpFascism is what he pathetically excels at and can't deny the fact that he's responsible for destroying our country on the world stage.    #TrumpIsADisgrace #TrumpsWorseThanNixon #TRUMPSUNFIT #TrumpIsATraitor https://t.co/Y5iW8Is7o5	HOF	PRFN	TIN
hasoc_en_3377	#BorisJohnson’s contribution to the debate about fire prevention in London. “Get stuffed.” #Grenfell #BorisJohnsonShouldNotBePM https://t.co/Kskh5w1Mct	NOT	NONE	NONE
hasoc_en_3378	Stupid,stupid,stupid #murderer https://t.co/5lXRpWjxpf	HOF	OFFN	UNT
hasoc_en_3379	I’m pretty excited about  #JohnMcCainDay.   I’m sure, @realDonaldTrump will be all pissy pants about it trending.  #itsthelittlethings #TrumpIsATraitor #ImpeachDonaldTrump	NOT	NONE	NONE
hasoc_en_3380	#Imafraud If believe too much in religious beliefs u will be fooled easily...  #IMAFraudCase https://t.co/5k0UEUyQJp	NOT	NONE	NONE
hasoc_en_3381	Yeah but you're the F*** Business Party, isn't it just policy to screw the economy?  #BorisJohnsonShouldNotBePM https://t.co/pG45bvFDkc	NOT	NONE	NONE
hasoc_en_3382	Sunday matchum rain varum pola ...    Fuck world cup     #ShameOnICC	HOF	PRFN	TIN
hasoc_en_3383	@rajeev_mp @msdhoni @adgpi @imVkohli @BCCI The best answer to @ICC activism.    Get 50,000 T-Shirts / Caps printed with the #BalidanBadge &amp; distribute among the spectators tomorrow. Flood the stadium with #BalidaanBadge.    #DhoniKeSaathDesh #Dhoni #DhoniKeepsTheGlove #ICCWorldCup2019  #IndiaStandsWithDhoni @virendersehwag	NOT	NONE	NONE
hasoc_en_3384	@manakgupta @MamataOfficial 200 Rohingya muslim voters are more valuable to Mamta Bano @MamataOfficial   than 700 qualified hindu doctors. This is what secularism in India has stooped down to. Irony is that Rohingya don't even speak Bangla.  #DoctorsFightBack #DoctorsProtest	NOT	NONE	NONE
hasoc_en_3385	@ICC @cricketworldcup what is this icc..is there  no religious practice in cricket field?? How can u partial towards nation and different rule for different country? #ShameonICC https://t.co/OPS21dgAMY	NOT	NONE	NONE
hasoc_en_3386	Oh did they organize under water #WorldCup2019 😅😂🤣#ShameOnICC.Pity on #ICC	NOT	NONE	NONE
hasoc_en_3387	@cricketworldcup @BCCI Stopping @msdhoni from wearing the Glove would mean stopping English players from wearing the poppy. Would @ICC do that? There is nothing wrong in displaying a spirit of nationalism after all it’s an international tournament. #DhoniKeepsTheGlove JaiHind.	NOT	NONE	NONE
hasoc_en_3388	#fucktrump but love this J’s 😝 😅 https://t.co/x79B7WUiaK	NOT	NONE	NONE
hasoc_en_3389	Hey @realDonaldTrump  @GOP  Your economy is tanking!  Cuz everything u touch...dies  GOP LOL fiscal responsible party? Happy Fathers Day, losers  #gopsucks  #TrumpIsATraitor  #TrumpResignNow  #TrumpLiesMatter  https://t.co/f1wfp94N23	HOF	OFFN	TIN
hasoc_en_3390	@joncoopertweets He’s famous for stiffing people. They need to tell him to pay up front or bring his own security. Going forward anyone getting stiffed can’t say they didn’t know. #fuckTrump #HappyJohnMcCainDay	NOT	NONE	NONE
hasoc_en_3391	!!! !!! WE 'KNOW' YOU ARE A 'LOW-LIFE' - #MURDERER AND GUILTY-OF #KILLING #NICOLEBROWNSIMPSON AND #RONGOLDMAN ... AN #INNOCENT 'MAN' DOESN'T #RUN !!! !!! ///  #KILLER #KILLER #KILLER  #OJSimpson //////////////// https://t.co/X6jSG5z7xM	NOT	NONE	NONE
hasoc_en_3392	#Saturday  June 15, 2019                  #TrumpIsATraitor     #FakePresident             #WeAreNotOk #TrumpMustGo https://t.co/ncZH23fwoe	NOT	NONE	NONE
hasoc_en_3393	BCCI has given ICC too much autonomy 😁😁    #DhoniKeepsTheGlove	NOT	NONE	NONE
hasoc_en_3394	@AndyBitterVT Wow what are they thinking??? Liberty &amp; Middle Tenn in the same season??? #murderer'srow	NOT	NONE	NONE
hasoc_en_3395	So those people cocooning #borisjohnson and ensuring he’s doesn’t do/say anything to further his reputation as a #bunglingbuffoon you do know your going to have to let him loose to fight his own campaign! And #hewillslipup #healwaysdoes #amatteroftime #BorisJohnsonShouldNotBePM	NOT	NONE	NONE
hasoc_en_3396	@samjnamjintaegi @DilMeHindustan @deep_mahto @paree7861 @dhruv_rathee @RahulGandhi @digvijaya_28 @dhruv @samjnamjintaegi The world hate your your beloved dad (god for you) because he is a #KILLER, #MURDERER, LIAR AND A RIOTER ! HAVE KILLED 10,000 TILL DATE STARTING FROM 2002. https://t.co/QkyXnPWEPs	HOF	HATE	TIN
hasoc_en_3397	#fucktrump #trump2020  TRUMP IS A USELESS FUCKING IDIOT    HIS COMMENTS IN BIDEN HAVE NO VALUE    EXCLUSIVE: President Trump hits Joe Biden on policy flips: 'He has recalibrated on everything' - ABC News -  via @ABC https://t.co/EDwJ3dEZkq	HOF	PRFN	TIN
hasoc_en_3398	@13thPanther This is a life or death vote for many.  #VoteBlueToSaveAmerica   #TrumpIsATraitor	NOT	NONE	NONE
hasoc_en_3399	How about we all agree to never take health advice from a celebrity (looking at you @JessicaBiel ) and to never again elect one as president? Ok. Good talk. Thanks.  #antivaxxers #fuckouttahere #ImpeachmentInquiryNow #fucktrump #ThursdayThought	NOT	NONE	NONE
hasoc_en_3400	@RakestrawJeff The #trump family!  #Trump #TrumpIsATraitor #TrumpResign	NOT	NONE	NONE
hasoc_en_3401	Reported payments could threaten NRA's existence #Resist #ResistTrump #FuckTrump https://t.co/O2sXQjycsc	NOT	NONE	NONE
hasoc_en_3402	Mine is also country. @BCCI @ICC #DhoniKeSaathDesh #DhoniKeepTheGlove #DhoniKeepsTheGlove #Dhoni #DhoniKeepBalidaanBadgeGlove https://t.co/zA98NJBCU4	NOT	NONE	NONE
hasoc_en_3403	@msdfansofficial @msdhoni biggest theif of all time. he is a cheater. all his career match was fixed. he is nothing without match fixing.   #DhoniKeepsTheGlove #CWC19 #ICCWorldCup2019 #IndiaWithDhoni #India #BCCI #ICC #fixing #theif	NOT	NONE	NONE
hasoc_en_3404	This is NOT surprising at all. Trump will try to start a war because he believes it will help him get re-elected. It's actually not necessary though if you're just going to cheat anyway. #TrumpIsATraitor https://t.co/AkeKLyF3wP	NOT	NONE	NONE
hasoc_en_3405	@realDonaldTrump @SecPompeo Only #US government to recognize #Pakistan as a #TerroristNationPakistan https://t.co/6JtU7blj7V	NOT	NONE	NONE
hasoc_en_3406	@Femi_Sorry #BorisJohnsonShouldNotBePM?    No, #BorisJohnsonShouldBeArrested #AlongWithTheRestOfThem.    They are quite literally, and quite openly, plotting to cause severe damage to the UK. If a foreign power were doing what they were doing we would call it an act of war.	NOT	NONE	NONE
hasoc_en_3407	You wait for 4 years for a washed out World Cup Final. Which, the way tournament is progressing, is a possibility. Hats off to you 🙏🏼👏🏻. Standing ovation &amp; slow clap #ICC #CricketWorldCup2019 #CWC19 #ShameOnICC   Picture courtesy #inshorts https://t.co/d62giRDcxC	NOT	NONE	NONE
hasoc_en_3408	What Indian media keeps on priority  1. #DhoniKeepsTheGlove  2. #WorldCup2019   3. #PMVisitToMaldivesSrilanka  If there is something happens between Pakistan and India then it would be on top trending  @ZeeNewsHindi  @abpnewstv  @republic   @ndtvindia   Don't you think about #missingAN32	NOT	NONE	NONE
hasoc_en_3409	@MollyJongFast @pearldot22 Unbelievable! WOMEN can NOT let this stand. #Alabama lawmakers want to go back to keeping women barefoot and pregnant even if in the case of rape. Rape is an an act of extreme VIOLENCE! A #rapist shouldn’t have ANY say after committing that crime!	HOF	HATE	TIN
hasoc_en_3410	Police brutality is what brought @PunjabGovtIndia under @Akali_Dal_ and @BJP4India down and wiped it out from Punjab.  Those who didn't learn, repeated same in Delhi. 😂  Agle election mein karaara jawaab milega. #FuckBJP #FuckDelhiPolice #FuckNDA	HOF	OFFN	TIN
hasoc_en_3411	@bringbackjackie @fauxmodoe @ofatlantis_sara @Sully4201 @RadioGunk @ARM34 @fillmorefingers @Nick__Manning @SmokeyMartling @BenjamenXXX @UncleLarry112 @1Rapscallion @eazy_dean @moongoddess422 @mophorex @HowardStern .LOL. I'd pay A LOT of money to see @howardstern all decked out in his Lance Armsrong gear struggling on the side of the road with his pony tail hanging out his stupid bike helmet as he trekked his way to @JackieMartling's house. #DoucheBag	HOF	OFFN	TIN
hasoc_en_3412	Retweet if you have PayPal/CashApp and want me to send you money 💰     Must be following.    #findom #paypig sugar daddy #cuck #moneyslave #cashcow #SugarBabiesNeeded #CopaAmerica  #DoctorsFightBack #bank #SugarDaddys #findom #bitcoin #blockchain #BREAKING #SaturdayMorning #money #B	NOT	NONE	NONE
hasoc_en_3413	@PMOIndia  @AmitShah  @drharshvardhan @republic @BBCWorld Emergencies being handled alongside peaceful protests. still authorities remain aloof..no security yet,no arrest of culprits..#SaveTheDoctors  #DoctorsFightBack  #MamataLosingControl https://t.co/d0lewTOY2e	NOT	NONE	NONE
